2026-03-31 14:15:29 | INFO | utils.logger | Run logger initialized at logs\run_20260331_141529.log
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/order/detail?order_id=50001 HTTP/1.1" 200 100
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #2 completed: status=200 len=100
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=2
2026-03-31 14:15:29 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/user/profile params={'uid': '1001'}
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/user/profile?uid=1001 HTTP/1.1" 200 184
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #3 completed: status=200 len=184
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=3
2026-03-31 14:15:29 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/user/settings params={'uid': '1001'}
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/user/settings?uid=1001 HTTP/1.1" 200 164
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #4 completed: status=200 len=164
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=4
2026-03-31 14:15:29 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/admin/audit params=None
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/admin/audit HTTP/1.1" 200 140
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #5 completed: status=200 len=140
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=5
2026-03-31 14:15:29 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/system/announcements params={'id': '1'}
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/system/announcements?id=1 HTTP/1.1" 206 51
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #6 completed: status=206 len=51
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=6
2026-03-31 14:15:29 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/user/avatar params={'uid': '1001'}
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/user/avatar?uid=1001 HTTP/1.1" 200 162
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #7 completed: status=200 len=162
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=7
2026-03-31 14:15:29 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/file/download params={'file_id': 'f-1001'}
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 14:15:29 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/file/download?file_id=f-1001 HTTP/1.1" 206 35
2026-03-31 14:15:29 | DEBUG | core.scanner | Baseline request #8 completed: status=206 len=35
2026-03-31 14:15:29 | INFO | core.scanner | Baseline replay finished: results=8
2026-03-31 14:15:29 | INFO | main | Baseline replay completed: success=8 failed=0
2026-03-31 14:15:29 | INFO | main | Saved phase-1 output: data\output\phase1_replay_results.json
2026-03-31 14:15:29 | INFO | main | Phase 2 start: LLM payload generation
2026-03-31 14:15:29 | INFO | core.llm_agent | Batch payload generation for request_index=1
2026-03-31 14:15:29 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/payment/cards?uid=1001 model=deepseek-chat max_payloads=5
2026-03-31 14:15:30 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
2026-03-31 14:15:30 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-d943f2e3-89ed-4fdc-b0c5-a958d78ab09e', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a senior red-team API security expert focused on Broken Access Control testing.\n\nTask:\nAnalyze one HTTP API request and generate mutation payloads for authorization bypass testing,\nespecially horizontal privilege escalation (IDOR) and vertical privilege escalation.\n\nRules:\n1. Output must be JSON only. Do not include markdown, explanation, or extra text.\n2. Output must be a JSON array.\n3. Each element must be an object with this schema:\n\t{\n\t  "name": "short-payload-name",\n\t  "query": {"optional": "query param overrides"},\n\t  "json_body": {"optional": "json body overrides"},\n\t  "form_body": {"optional": "form field overrides"},\n\t  "headers": {"optional": "header overrides"},\n\t  "reason": "short reason",\n\t  "mitigation": "targeted defensive recommendation for this endpoint"\n\t}\n4. Keep only fields that need overriding. Keep other keys empty objects.\n5. Focus on identity and privilege-related parameters, such as:\n\tid, user_id, uid, account_id, owner_id, username, role, tenant_id, org_id.\n6. Produce diverse mutations, such as:\n\t- Numeric ID increment/decrement\n\t- Replacing current user identifier with another user marker\n\t- Role escalation attempt (user -> admin)\n\t- Tenant or organization boundary crossover\n\t- Object ownership parameter swap\n7. The "mitigation" field must be defensive and specific, e.g. ownership validation, RBAC/ABAC checks, UUID usage, deny-by-default policy, audit alerts.\n\nSafety boundary:\nOnly produce payload suggestions for authorized security testing environments.'}, {'role': 'user', 'content': 'Target HTTP request (JSON):\n{\n  "method": "GET",\n  "url": "http://127.0.0.1:8000/api/v1/payment/cards?uid=1001",\n  "headers": {\n    "Accept": "application/json",\n    "User-Agent": "LLM-API-Vuln-Scanner-Lab",\n    "Authorization": "Bearer user_A_token",\n    "X-Owner-Uid": "1001"\n  },\n  "query": {\n    "uid": "1001"\n  },\n  "json_body": null,\n  "form_body": null,\n  "body_text": ""\n}\n\nReturn exactly a JSON array with at most 5 payload objects.'}], 'model': 'deepseek-chat', 'temperature': 0.2}}
2026-03-31 14:15:30 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.deepseek.com/chat/completions
2026-03-31 14:15:30 | DEBUG | httpcore.connection | connect_tcp.started host='127.0.0.1' port=7897 local_address=None timeout=30 socket_options=None
2026-03-31 14:15:30 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021A3BB6E750>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'CONNECT']>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-03-31 14:15:30 | DEBUG | httpcore.proxy | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000021A3B6349D0> server_hostname='api.deepseek.com' timeout=30
2026-03-31 14:15:30 | DEBUG | httpcore.proxy | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021A3B86B650>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'openresty'), (b'Content-Type', b'application/json'), (b'vary', b'origin, access-control-request-method, access-control-request-headers'), (b'access-control-allow-credentials', b'true'), (b'x-ds-trace-id', b'a360b26efeaf5f1ce2fb773ee70bf311'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 31 Mar 2026 06:15:30 GMT'), (b'EO-LOG-UUID', b'15362589933438137679'), (b'EO-Cache-Status', b'MISS')])
2026-03-31 14:15:30 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-03-31 14:15:30 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | response_closed.started
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-31 14:15:46 | DEBUG | openai._base_client | HTTP Response: POST https://api.deepseek.com/chat/completions "200 OK" Headers({'server': 'openresty', 'content-type': 'application/json', 'vary': 'origin, access-control-request-method, access-control-request-headers', 'access-control-allow-credentials': 'true', 'x-ds-trace-id': 'a360b26efeaf5f1ce2fb773ee70bf311', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'date': 'Tue, 31 Mar 2026 06:15:30 GMT', 'eo-log-uuid': '15362589933438137679', 'eo-cache-status': 'MISS'})
2026-03-31 14:15:46 | DEBUG | openai._base_client | request_id: None
2026-03-31 14:15:46 | DEBUG | core.llm_agent | LLM raw payload response chars=1863
2026-03-31 14:15:46 | DEBUG | core.llm_agent | LLM payload response parsed directly as JSON
2026-03-31 14:15:46 | INFO | core.llm_agent | LLM payload generation success: method=GET url=http://127.0.0.1:8000/api/v1/payment/cards?uid=1001 payload_count=5
2026-03-31 14:15:46 | INFO | core.llm_agent | Batch payload generation for request_index=2
2026-03-31 14:15:46 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/order/detail?order_id=50001 model=deepseek-chat max_payloads=5
2026-03-31 14:15:46 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
2026-03-31 14:15:46 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-38bea606-4cda-4406-befd-bb4b06351f4e', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a senior red-team API security expert focused on Broken Access Control testing.\n\nTask:\nAnalyze one HTTP API request and generate mutation payloads for authorization bypass testing,\nespecially horizontal privilege escalation (IDOR) and vertical privilege escalation.\n\nRules:\n1. Output must be JSON only. Do not include markdown, explanation, or extra text.\n2. Output must be a JSON array.\n3. Each element must be an object with this schema:\n\t{\n\t  "name": "short-payload-name",\n\t  "query": {"optional": "query param overrides"},\n\t  "json_body": {"optional": "json body overrides"},\n\t  "form_body": {"optional": "form field overrides"},\n\t  "headers": {"optional": "header overrides"},\n\t  "reason": "short reason",\n\t  "mitigation": "targeted defensive recommendation for this endpoint"\n\t}\n4. Keep only fields that need overriding. Keep other keys empty objects.\n5. Focus on identity and privilege-related parameters, such as:\n\tid, user_id, uid, account_id, owner_id, username, role, tenant_id, org_id.\n6. Produce diverse mutations, such as:\n\t- Numeric ID increment/decrement\n\t- Replacing current user identifier with another user marker\n\t- Role escalation attempt (user -> admin)\n\t- Tenant or organization boundary crossover\n\t- Object ownership parameter swap\n7. The "mitigation" field must be defensive and specific, e.g. ownership validation, RBAC/ABAC checks, UUID usage, deny-by-default policy, audit alerts.\n\nSafety boundary:\nOnly produce payload suggestions for authorized security testing environments.'}, {'role': 'user', 'content': 'Target HTTP request (JSON):\n{\n  "method": "GET",\n  "url": "http://127.0.0.1:8000/api/v1/order/detail?order_id=50001",\n  "headers": {\n    "Accept": "application/json",\n    "User-Agent": "LLM-API-Vuln-Scanner-Lab",\n    "Authorization": "Bearer user_A_token"\n  },\n  "query": {\n    "order_id": "50001"\n  },\n  "json_body": null,\n  "form_body": null,\n  "body_text": ""\n}\n\nReturn exactly a JSON array with at most 5 payload objects.'}], 'model': 'deepseek-chat', 'temperature': 0.2}}
2026-03-31 14:15:46 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.deepseek.com/chat/completions
2026-03-31 14:15:46 | DEBUG | httpcore.connection | connect_tcp.started host='127.0.0.1' port=7897 local_address=None timeout=30 socket_options=None
2026-03-31 14:15:46 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021A3BB98CE0>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'CONNECT']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-03-31 14:15:46 | DEBUG | httpcore.proxy | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000021A3BB95ED0> server_hostname='api.deepseek.com' timeout=30
2026-03-31 14:15:46 | DEBUG | httpcore.proxy | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021A3BB98E30>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'openresty'), (b'Content-Type', b'application/json'), (b'vary', b'origin, access-control-request-method, access-control-request-headers'), (b'access-control-allow-credentials', b'true'), (b'x-ds-trace-id', b'60551b1ed2585db501ceeaf651c66168'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 31 Mar 2026 06:15:46 GMT'), (b'EO-LOG-UUID', b'12624589186339891962'), (b'EO-Cache-Status', b'MISS')])
2026-03-31 14:15:46 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-03-31 14:15:46 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | response_closed.started
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-31 14:16:01 | DEBUG | openai._base_client | HTTP Response: POST https://api.deepseek.com/chat/completions "200 OK" Headers({'server': 'openresty', 'content-type': 'application/json', 'vary': 'origin, access-control-request-method, access-control-request-headers', 'access-control-allow-credentials': 'true', 'x-ds-trace-id': '60551b1ed2585db501ceeaf651c66168', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'date': 'Tue, 31 Mar 2026 06:15:46 GMT', 'eo-log-uuid': '12624589186339891962', 'eo-cache-status': 'MISS'})
2026-03-31 14:16:01 | DEBUG | openai._base_client | request_id: None
2026-03-31 14:16:01 | DEBUG | core.llm_agent | LLM raw payload response chars=1806
2026-03-31 14:16:01 | DEBUG | core.llm_agent | LLM payload response parsed directly as JSON
2026-03-31 14:16:01 | INFO | core.llm_agent | LLM payload generation success: method=GET url=http://127.0.0.1:8000/api/v1/order/detail?order_id=50001 payload_count=5
2026-03-31 14:16:01 | INFO | core.llm_agent | Batch payload generation for request_index=3
2026-03-31 14:16:01 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/user/profile?uid=1001 model=deepseek-chat max_payloads=5
2026-03-31 14:16:01 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
2026-03-31 14:16:01 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-6e64322d-b373-4a63-87d5-f41c014b739c', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a senior red-team API security expert focused on Broken Access Control testing.\n\nTask:\nAnalyze one HTTP API request and generate mutation payloads for authorization bypass testing,\nespecially horizontal privilege escalation (IDOR) and vertical privilege escalation.\n\nRules:\n1. Output must be JSON only. Do not include markdown, explanation, or extra text.\n2. Output must be a JSON array.\n3. Each element must be an object with this schema:\n\t{\n\t  "name": "short-payload-name",\n\t  "query": {"optional": "query param overrides"},\n\t  "json_body": {"optional": "json body overrides"},\n\t  "form_body": {"optional": "form field overrides"},\n\t  "headers": {"optional": "header overrides"},\n\t  "reason": "short reason",\n\t  "mitigation": "targeted defensive recommendation for this endpoint"\n\t}\n4. Keep only fields that need overriding. Keep other keys empty objects.\n5. Focus on identity and privilege-related parameters, such as:\n\tid, user_id, uid, account_id, owner_id, username, role, tenant_id, org_id.\n6. Produce diverse mutations, such as:\n\t- Numeric ID increment/decrement\n\t- Replacing current user identifier with another user marker\n\t- Role escalation attempt (user -> admin)\n\t- Tenant or organization boundary crossover\n\t- Object ownership parameter swap\n7. The "mitigation" field must be defensive and specific, e.g. ownership validation, RBAC/ABAC checks, UUID usage, deny-by-default policy, audit alerts.\n\nSafety boundary:\nOnly produce payload suggestions for authorized security testing environments.'}, {'role': 'user', 'content': 'Target HTTP request (JSON):\n{\n  "method": "GET",\n  "url": "http://127.0.0.1:8000/api/v1/user/profile?uid=1001",\n  "headers": {\n    "Accept": "application/json",\n    "User-Agent": "LLM-API-Vuln-Scanner-Lab",\n    "Authorization": "Bearer user_A_token"\n  },\n  "query": {\n    "uid": "1001"\n  },\n  "json_body": null,\n  "form_body": null,\n  "body_text": ""\n}\n\nReturn exactly a JSON array with at most 5 payload objects.'}], 'model': 'deepseek-chat', 'temperature': 0.2}}
2026-03-31 14:16:01 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.deepseek.com/chat/completions
2026-03-31 14:16:01 | DEBUG | httpcore.connection | connect_tcp.started host='127.0.0.1' port=7897 local_address=None timeout=30 socket_options=None
2026-03-31 14:16:01 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021A3BB6FB00>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'CONNECT']>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-03-31 14:16:01 | DEBUG | httpcore.proxy | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000021A3BB96DD0> server_hostname='api.deepseek.com' timeout=30
2026-03-31 14:16:01 | DEBUG | httpcore.proxy | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000021A3BB6F620>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:16:01 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-31 14:16:02 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'openresty'), (b'Content-Type', b'application/json'), (b'vary', b'origin, access-control-request-method, access-control-request-headers'), (b'access-control-allow-credentials', b'true'), (b'x-ds-trace-id', b'576a5734664b146cfd158ce8344e1c3e'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 31 Mar 2026 06:16:01 GMT'), (b'EO-LOG-UUID', b'13791444743557138672'), (b'EO-Cache-Status', b'MISS')])
2026-03-31 14:16:02 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-03-31 14:16:02 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-31 14:16:16 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-31 14:16:16 | DEBUG | httpcore.http11 | response_closed.started
2026-03-31 14:16:16 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-31 14:16:16 | DEBUG | openai._base_client | HTTP Response: POST https://api.deepseek.com/chat/completions "200 OK" Headers({'server': 'openresty', 'content-type': 'application/json', 'vary': 'origin, access-control-request-method, access-control-request-headers', 'access-control-allow-credentials': 'true', 'x-ds-trace-id': '576a5734664b146cfd158ce8344e1c3e', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'date': 'Tue, 31 Mar 2026 06:16:01 GMT', 'eo-log-uuid': '13791444743557138672', 'eo-cache-status': 'MISS'})
2026-03-31 14:16:16 | DEBUG | openai._base_client | request_id: None
2026-03-31 14:16:16 | DEBUG | core.llm_agent | LLM raw payload response chars=1756
2026-03-31 14:16:16 | DEBUG | core.llm_agent | LLM payload response parsed directly as JSON
2026-03-31 14:16:16 | INFO | core.llm_agent | LLM payload generation success: method=GET url=http://127.0.0.1:8000/api/v1/user/profile?uid=1001 payload_count=5
2026-03-31 14:16:16 | INFO | core.llm_agent | Batch payload generation for request_index=4
2026-03-31 14:16:16 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/user/settings?uid=1001 model=deepseek-chat max_payloads=5
2026-03-31 14:16:16 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
