2026-03-31 13:59:30 | INFO | utils.logger | Run logger initialized at logs\run_20260331_135930.log
2026-03-31 13:59:30 | DEBUG | core.scanner | Baseline request #4 completed: status=200 len=164
2026-03-31 13:59:30 | INFO | core.scanner | Baseline replay finished: results=4
2026-03-31 13:59:30 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/admin/audit params=None
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/admin/audit HTTP/1.1" 200 140
2026-03-31 13:59:30 | DEBUG | core.scanner | Baseline request #5 completed: status=200 len=140
2026-03-31 13:59:30 | INFO | core.scanner | Baseline replay finished: results=5
2026-03-31 13:59:30 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/system/announcements params={'id': '1'}
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/system/announcements?id=1 HTTP/1.1" 206 51
2026-03-31 13:59:30 | DEBUG | core.scanner | Baseline request #6 completed: status=206 len=51
2026-03-31 13:59:30 | INFO | core.scanner | Baseline replay finished: results=6
2026-03-31 13:59:30 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/user/avatar params={'uid': '1001'}
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/user/avatar?uid=1001 HTTP/1.1" 200 162
2026-03-31 13:59:30 | DEBUG | core.scanner | Baseline request #7 completed: status=200 len=162
2026-03-31 13:59:30 | INFO | core.scanner | Baseline replay finished: results=7
2026-03-31 13:59:30 | DEBUG | core.scanner | Sending request: method=GET url=http://127.0.0.1:8000/api/v1/file/download params={'file_id': 'f-1001'}
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | Resetting dropped connection: 127.0.0.1
2026-03-31 13:59:30 | DEBUG | urllib3.connectionpool | http://127.0.0.1:8000 "GET /api/v1/file/download?file_id=f-1001 HTTP/1.1" 206 35
2026-03-31 13:59:30 | DEBUG | core.scanner | Baseline request #8 completed: status=206 len=35
2026-03-31 13:59:30 | INFO | core.scanner | Baseline replay finished: results=8
2026-03-31 13:59:30 | INFO | main | Baseline replay completed: success=8 failed=0
2026-03-31 13:59:30 | INFO | main | Saved phase-1 output: data\output\phase1_replay_results.json
2026-03-31 13:59:30 | INFO | main | Phase 2 start: LLM payload generation
2026-03-31 13:59:30 | INFO | core.llm_agent | Batch payload generation for request_index=1
2026-03-31 13:59:30 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/payment/cards?uid=1001 model=deepseek-chat max_payloads=5
2026-03-31 13:59:31 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
2026-03-31 13:59:31 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-e990b5fa-989b-44df-9b0f-19059ac7b5d1', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a senior red-team API security expert focused on Broken Access Control testing.\n\nTask:\nAnalyze one HTTP API request and generate mutation payloads for authorization bypass testing,\nespecially horizontal privilege escalation (IDOR) and vertical privilege escalation.\n\nRules:\n1. Output must be JSON only. Do not include markdown, explanation, or extra text.\n2. Output must be a JSON array.\n3. Each element must be an object with this schema:\n\t{\n\t  "name": "short-payload-name",\n\t  "query": {"optional": "query param overrides"},\n\t  "json_body": {"optional": "json body overrides"},\n\t  "form_body": {"optional": "form field overrides"},\n\t  "headers": {"optional": "header overrides"},\n\t  "reason": "short reason",\n\t  "mitigation": "targeted defensive recommendation for this endpoint"\n\t}\n4. Keep only fields that need overriding. Keep other keys empty objects.\n5. Focus on identity and privilege-related parameters, such as:\n\tid, user_id, uid, account_id, owner_id, username, role, tenant_id, org_id.\n6. Produce diverse mutations, such as:\n\t- Numeric ID increment/decrement\n\t- Replacing current user identifier with another user marker\n\t- Role escalation attempt (user -> admin)\n\t- Tenant or organization boundary crossover\n\t- Object ownership parameter swap\n7. The "mitigation" field must be defensive and specific, e.g. ownership validation, RBAC/ABAC checks, UUID usage, deny-by-default policy, audit alerts.\n\nSafety boundary:\nOnly produce payload suggestions for authorized security testing environments.'}, {'role': 'user', 'content': 'Target HTTP request (JSON):\n{\n  "method": "GET",\n  "url": "http://127.0.0.1:8000/api/v1/payment/cards?uid=1001",\n  "headers": {\n    "Accept": "application/json",\n    "User-Agent": "LLM-API-Vuln-Scanner-Lab",\n    "Authorization": "Bearer user_A_token",\n    "X-Owner-Uid": "1001"\n  },\n  "query": {\n    "uid": "1001"\n  },\n  "json_body": null,\n  "form_body": null,\n  "body_text": ""\n}\n\nReturn exactly a JSON array with at most 5 payload objects.'}], 'model': 'deepseek-chat', 'temperature': 0.2}}
2026-03-31 13:59:31 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.deepseek.com/chat/completions
2026-03-31 13:59:31 | DEBUG | httpcore.connection | connect_tcp.started host='127.0.0.1' port=7897 local_address=None timeout=30 socket_options=None
2026-03-31 13:59:31 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000022C996EA8A0>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'CONNECT']>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'CONNECT']>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-03-31 13:59:31 | DEBUG | httpcore.proxy | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000022C981E48D0> server_hostname='api.deepseek.com' timeout=30
2026-03-31 13:59:31 | DEBUG | httpcore.proxy | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000022C996EAA50>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'openresty'), (b'Content-Type', b'application/json'), (b'vary', b'origin, access-control-request-method, access-control-request-headers'), (b'access-control-allow-credentials', b'true'), (b'x-ds-trace-id', b'f97504eaa5fccd701ff45834e3ddf1f5'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 31 Mar 2026 05:59:31 GMT'), (b'EO-LOG-UUID', b'14004813194522442536'), (b'EO-Cache-Status', b'MISS')])
2026-03-31 13:59:31 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-03-31 13:59:31 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-31 13:59:49 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-31 13:59:49 | DEBUG | httpcore.http11 | response_closed.started
2026-03-31 13:59:49 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-31 13:59:49 | DEBUG | openai._base_client | HTTP Response: POST https://api.deepseek.com/chat/completions "200 OK" Headers({'server': 'openresty', 'content-type': 'application/json', 'vary': 'origin, access-control-request-method, access-control-request-headers', 'access-control-allow-credentials': 'true', 'x-ds-trace-id': 'f97504eaa5fccd701ff45834e3ddf1f5', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'date': 'Tue, 31 Mar 2026 05:59:31 GMT', 'eo-log-uuid': '14004813194522442536', 'eo-cache-status': 'MISS'})
2026-03-31 13:59:49 | DEBUG | openai._base_client | request_id: None
2026-03-31 13:59:49 | DEBUG | core.llm_agent | LLM raw payload response chars=2043
2026-03-31 13:59:49 | DEBUG | core.llm_agent | LLM payload response parsed directly as JSON
2026-03-31 13:59:49 | INFO | core.llm_agent | LLM payload generation success: method=GET url=http://127.0.0.1:8000/api/v1/payment/cards?uid=1001 payload_count=5
2026-03-31 13:59:49 | INFO | core.llm_agent | Batch payload generation for request_index=2
2026-03-31 13:59:49 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/order/detail?order_id=50001 model=deepseek-chat max_payloads=5
2026-03-31 13:59:50 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
2026-03-31 13:59:50 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-4579bddd-94e8-43e0-ab4c-33e748e2a915', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a senior red-team API security expert focused on Broken Access Control testing.\n\nTask:\nAnalyze one HTTP API request and generate mutation payloads for authorization bypass testing,\nespecially horizontal privilege escalation (IDOR) and vertical privilege escalation.\n\nRules:\n1. Output must be JSON only. Do not include markdown, explanation, or extra text.\n2. Output must be a JSON array.\n3. Each element must be an object with this schema:\n\t{\n\t  "name": "short-payload-name",\n\t  "query": {"optional": "query param overrides"},\n\t  "json_body": {"optional": "json body overrides"},\n\t  "form_body": {"optional": "form field overrides"},\n\t  "headers": {"optional": "header overrides"},\n\t  "reason": "short reason",\n\t  "mitigation": "targeted defensive recommendation for this endpoint"\n\t}\n4. Keep only fields that need overriding. Keep other keys empty objects.\n5. Focus on identity and privilege-related parameters, such as:\n\tid, user_id, uid, account_id, owner_id, username, role, tenant_id, org_id.\n6. Produce diverse mutations, such as:\n\t- Numeric ID increment/decrement\n\t- Replacing current user identifier with another user marker\n\t- Role escalation attempt (user -> admin)\n\t- Tenant or organization boundary crossover\n\t- Object ownership parameter swap\n7. The "mitigation" field must be defensive and specific, e.g. ownership validation, RBAC/ABAC checks, UUID usage, deny-by-default policy, audit alerts.\n\nSafety boundary:\nOnly produce payload suggestions for authorized security testing environments.'}, {'role': 'user', 'content': 'Target HTTP request (JSON):\n{\n  "method": "GET",\n  "url": "http://127.0.0.1:8000/api/v1/order/detail?order_id=50001",\n  "headers": {\n    "Accept": "application/json",\n    "User-Agent": "LLM-API-Vuln-Scanner-Lab",\n    "Authorization": "Bearer user_A_token"\n  },\n  "query": {\n    "order_id": "50001"\n  },\n  "json_body": null,\n  "form_body": null,\n  "body_text": ""\n}\n\nReturn exactly a JSON array with at most 5 payload objects.'}], 'model': 'deepseek-chat', 'temperature': 0.2}}
2026-03-31 13:59:50 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.deepseek.com/chat/completions
2026-03-31 13:59:50 | DEBUG | httpcore.connection | connect_tcp.started host='127.0.0.1' port=7897 local_address=None timeout=30 socket_options=None
2026-03-31 13:59:50 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000022C99718E60>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'CONNECT']>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'CONNECT']>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-03-31 13:59:50 | DEBUG | httpcore.proxy | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000022C99715E50> server_hostname='api.deepseek.com' timeout=30
2026-03-31 13:59:50 | DEBUG | httpcore.proxy | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000022C99718FB0>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'openresty'), (b'Content-Type', b'application/json'), (b'vary', b'origin, access-control-request-method, access-control-request-headers'), (b'access-control-allow-credentials', b'true'), (b'x-ds-trace-id', b'32ed96dcae2f1179f17b913b4745c6e0'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 31 Mar 2026 05:59:49 GMT'), (b'EO-LOG-UUID', b'11028813726330204282'), (b'EO-Cache-Status', b'MISS')])
2026-03-31 13:59:50 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-03-31 13:59:50 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | response_closed.started
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-31 14:00:07 | DEBUG | openai._base_client | HTTP Response: POST https://api.deepseek.com/chat/completions "200 OK" Headers({'server': 'openresty', 'content-type': 'application/json', 'vary': 'origin, access-control-request-method, access-control-request-headers', 'access-control-allow-credentials': 'true', 'x-ds-trace-id': '32ed96dcae2f1179f17b913b4745c6e0', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'date': 'Tue, 31 Mar 2026 05:59:49 GMT', 'eo-log-uuid': '11028813726330204282', 'eo-cache-status': 'MISS'})
2026-03-31 14:00:07 | DEBUG | openai._base_client | request_id: None
2026-03-31 14:00:07 | DEBUG | core.llm_agent | LLM raw payload response chars=1924
2026-03-31 14:00:07 | DEBUG | core.llm_agent | LLM payload response parsed directly as JSON
2026-03-31 14:00:07 | INFO | core.llm_agent | LLM payload generation success: method=GET url=http://127.0.0.1:8000/api/v1/order/detail?order_id=50001 payload_count=5
2026-03-31 14:00:07 | INFO | core.llm_agent | Batch payload generation for request_index=3
2026-03-31 14:00:07 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/user/profile?uid=1001 model=deepseek-chat max_payloads=5
2026-03-31 14:00:07 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
2026-03-31 14:00:07 | DEBUG | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-a0365725-8665-42f1-bff4-a4fb27ab067b', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'You are a senior red-team API security expert focused on Broken Access Control testing.\n\nTask:\nAnalyze one HTTP API request and generate mutation payloads for authorization bypass testing,\nespecially horizontal privilege escalation (IDOR) and vertical privilege escalation.\n\nRules:\n1. Output must be JSON only. Do not include markdown, explanation, or extra text.\n2. Output must be a JSON array.\n3. Each element must be an object with this schema:\n\t{\n\t  "name": "short-payload-name",\n\t  "query": {"optional": "query param overrides"},\n\t  "json_body": {"optional": "json body overrides"},\n\t  "form_body": {"optional": "form field overrides"},\n\t  "headers": {"optional": "header overrides"},\n\t  "reason": "short reason",\n\t  "mitigation": "targeted defensive recommendation for this endpoint"\n\t}\n4. Keep only fields that need overriding. Keep other keys empty objects.\n5. Focus on identity and privilege-related parameters, such as:\n\tid, user_id, uid, account_id, owner_id, username, role, tenant_id, org_id.\n6. Produce diverse mutations, such as:\n\t- Numeric ID increment/decrement\n\t- Replacing current user identifier with another user marker\n\t- Role escalation attempt (user -> admin)\n\t- Tenant or organization boundary crossover\n\t- Object ownership parameter swap\n7. The "mitigation" field must be defensive and specific, e.g. ownership validation, RBAC/ABAC checks, UUID usage, deny-by-default policy, audit alerts.\n\nSafety boundary:\nOnly produce payload suggestions for authorized security testing environments.'}, {'role': 'user', 'content': 'Target HTTP request (JSON):\n{\n  "method": "GET",\n  "url": "http://127.0.0.1:8000/api/v1/user/profile?uid=1001",\n  "headers": {\n    "Accept": "application/json",\n    "User-Agent": "LLM-API-Vuln-Scanner-Lab",\n    "Authorization": "Bearer user_A_token"\n  },\n  "query": {\n    "uid": "1001"\n  },\n  "json_body": null,\n  "form_body": null,\n  "body_text": ""\n}\n\nReturn exactly a JSON array with at most 5 payload objects.'}], 'model': 'deepseek-chat', 'temperature': 0.2}}
2026-03-31 14:00:07 | DEBUG | openai._base_client | Sending HTTP Request: POST https://api.deepseek.com/chat/completions
2026-03-31 14:00:07 | DEBUG | httpcore.connection | connect_tcp.started host='127.0.0.1' port=7897 local_address=None timeout=30 socket_options=None
2026-03-31 14:00:07 | DEBUG | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000022C996EBA10>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'CONNECT']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'CONNECT']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'Connection established', [])
2026-03-31 14:00:07 | DEBUG | httpcore.proxy | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000022C99716C50> server_hostname='api.deepseek.com' timeout=30
2026-03-31 14:00:07 | DEBUG | httpcore.proxy | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000022C996EB890>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_headers.complete
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | send_request_body.complete
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Server', b'openresty'), (b'Content-Type', b'application/json'), (b'vary', b'origin, access-control-request-method, access-control-request-headers'), (b'access-control-allow-credentials', b'true'), (b'x-ds-trace-id', b'25fb88a614a7d9f8cfe77f1836dcc2e4'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Tue, 31 Mar 2026 06:00:07 GMT'), (b'EO-LOG-UUID', b'4446986591137902030'), (b'EO-Cache-Status', b'MISS')])
2026-03-31 14:00:07 | INFO | httpx | HTTP Request: POST https://api.deepseek.com/chat/completions "HTTP/1.1 200 OK"
2026-03-31 14:00:07 | DEBUG | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-03-31 14:00:22 | DEBUG | httpcore.http11 | receive_response_body.complete
2026-03-31 14:00:22 | DEBUG | httpcore.http11 | response_closed.started
2026-03-31 14:00:22 | DEBUG | httpcore.http11 | response_closed.complete
2026-03-31 14:00:22 | DEBUG | openai._base_client | HTTP Response: POST https://api.deepseek.com/chat/completions "200 OK" Headers({'server': 'openresty', 'content-type': 'application/json', 'vary': 'origin, access-control-request-method, access-control-request-headers', 'access-control-allow-credentials': 'true', 'x-ds-trace-id': '25fb88a614a7d9f8cfe77f1836dcc2e4', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'date': 'Tue, 31 Mar 2026 06:00:07 GMT', 'eo-log-uuid': '4446986591137902030', 'eo-cache-status': 'MISS'})
2026-03-31 14:00:22 | DEBUG | openai._base_client | request_id: None
2026-03-31 14:00:22 | DEBUG | core.llm_agent | LLM raw payload response chars=1553
2026-03-31 14:00:22 | DEBUG | core.llm_agent | LLM payload response parsed directly as JSON
2026-03-31 14:00:22 | INFO | core.llm_agent | LLM payload generation success: method=GET url=http://127.0.0.1:8000/api/v1/user/profile?uid=1001 payload_count=5
2026-03-31 14:00:22 | INFO | core.llm_agent | Batch payload generation for request_index=4
2026-03-31 14:00:22 | INFO | core.llm_agent | LLM payload generation start: method=GET url=http://127.0.0.1:8000/api/v1/user/settings?uid=1001 model=deepseek-chat max_payloads=5
2026-03-31 14:00:23 | DEBUG | core.llm_agent | LLM payload generation attempt=1/3
